type,domain,name,path,line,extra
association,作业、提交与评分,AbstractAssignment.has_many,lti_asset_processors,app/models/abstract_assignment.rb,160,
association,作业、提交与评分,AbstractAssignment.has_many,conditional_release_rules,app/models/abstract_assignment.rb,162,
association,作业、提交与评分,AbstractAssignment.has_many,conditional_release_associations,app/models/abstract_assignment.rb,163,
association,作业、提交与评分,AbstractAssignment.has_one,master_content_tag,app/models/abstract_assignment.rb,164,
association,作业、提交与评分,AbstractAssignment.belongs_to,parent_assignment,app/models/abstract_assignment.rb,166,
association,作业、提交与评分,AbstractAssignment.has_many,sub_assignments,app/models/abstract_assignment.rb,167,
association,作业、提交与评分,AbstractAssignment.has_many,ordered_sub_assignments,app/models/abstract_assignment.rb,169,
association,作业、提交与评分,AbstractAssignment.has_many,sub_assignment_submissions,app/models/abstract_assignment.rb,170,
association,作业、提交与评分,AbstractAssignment.has_many,sub_assignment_overrides,app/models/abstract_assignment.rb,171,
association,作业、提交与评分,AbstractAssignment.has_one,estimated_duration,app/models/abstract_assignment.rb,172,
