evidence_id,type,domain,component_or_name,claim,path,line,snippet_or_detail
MDL-E0919,service,服务接口,core_course_check_updates,外部服务函数由 services.php 注册,public/lib/db/services.php,740,
MDL-E0920,service,服务接口,core_course_get_updates_since,外部服务函数由 services.php 注册,public/lib/db/services.php,749,
MDL-E0921,service,服务接口,core_course_get_enrolled_courses_by_timeline_classification,外部服务函数由 services.php 注册,public/lib/db/services.php,758,
MDL-E0922,service,服务接口,core_course_get_enrolled_courses_with_action_events_by_timeline_classification,外部服务函数由 services.php 注册,public/lib/db/services.php,767,
MDL-E0923,service,服务接口,core_course_get_recent_courses,外部服务函数由 services.php 注册,public/lib/db/services.php,777,
MDL-E0924,service,服务接口,core_course_set_favourite_courses,外部服务函数由 services.php 注册,public/lib/db/services.php,786,
MDL-E0925,service,服务接口,core_course_get_enrolled_users_by_cmid,外部服务函数由 services.php 注册,public/lib/db/services.php,795,
MDL-E0926,service,服务接口,core_course_add_content_item_to_user_favourites,外部服务函数由 services.php 注册,public/lib/db/services.php,803,
MDL-E0927,service,服务接口,core_course_remove_content_item_from_user_favourites,外部服务函数由 services.php 注册,public/lib/db/services.php,811,
MDL-E0928,service,服务接口,core_course_get_course_content_items,外部服务函数由 services.php 注册,public/lib/db/services.php,819,
MDL-E0929,service,服务接口,core_course_get_activity_chooser_footer,外部服务函数由 services.php 注册,public/lib/db/services.php,829,
MDL-E0930,service,服务接口,core_course_toggle_activity_recommendation,外部服务函数由 services.php 注册,public/lib/db/services.php,837,
MDL-E0931,service,服务接口,core_enrol_get_course_enrolment_methods,外部服务函数由 services.php 注册,public/lib/db/services.php,851,
MDL-E0932,service,服务接口,core_enrol_get_enrolled_users,外部服务函数由 services.php 注册,public/lib/db/services.php,859,
MDL-E0933,service,服务接口,core_enrol_get_enrolled_users_with_capability,外部服务函数由 services.php 注册,public/lib/db/services.php,869,
MDL-E0934,service,服务接口,core_enrol_get_potential_users,外部服务函数由 services.php 注册,public/lib/db/services.php,877,
MDL-E0935,service,服务接口,core_enrol_get_users_courses,外部服务函数由 services.php 注册,public/lib/db/services.php,897,
MDL-E0936,service,服务接口,core_enrol_submit_user_enrolment_form,外部服务函数由 services.php 注册,public/lib/db/services.php,906,
MDL-E0937,service,服务接口,core_enrol_unenrol_user_enrolment,外部服务函数由 services.php 注册,public/lib/db/services.php,914,
MDL-E0938,service,服务接口,core_fetch_notifications,外部服务函数由 services.php 注册,public/lib/db/services.php,922,
MDL-E0939,service,服务接口,core_session_touch,外部服务函数由 services.php 注册,public/lib/db/services.php,932,
MDL-E0940,service,服务接口,core_session_time_remaining,外部服务函数由 services.php 注册,public/lib/db/services.php,940,
MDL-E0941,service,服务接口,core_files_get_files,外部服务函数由 services.php 注册,public/lib/db/services.php,948,
MDL-E0942,service,服务接口,core_files_upload,外部服务函数由 services.php 注册,public/lib/db/services.php,956,
MDL-E0943,service,服务接口,core_files_delete_draft_files,外部服务函数由 services.php 注册,public/lib/db/services.php,963,
MDL-E0944,service,服务接口,core_files_get_unused_draft_itemid,外部服务函数由 services.php 注册,public/lib/db/services.php,969,
MDL-E0945,service,服务接口,core_form_get_filetypes_browser_data,外部服务函数由 services.php 注册,public/lib/db/services.php,975,
MDL-E0946,service,服务接口,core_form_dynamic_form,外部服务函数由 services.php 注册,public/lib/db/services.php,984,
MDL-E0947,service,服务接口,core_get_component_strings,外部服务函数由 services.php 注册,public/lib/db/services.php,990,
MDL-E0948,service,服务接口,core_get_fragment,外部服务函数由 services.php 注册,public/lib/db/services.php,1001,
MDL-E0949,service,服务接口,core_get_string,外部服务函数由 services.php 注册,public/lib/db/services.php,1009,
MDL-E0950,service,服务接口,core_get_strings,外部服务函数由 services.php 注册,public/lib/db/services.php,1018,
MDL-E0951,service,服务接口,core_get_user_dates,外部服务函数由 services.php 注册,public/lib/db/services.php,1027,
MDL-E0952,service,服务接口,core_grades_update_grades,外部服务函数由 services.php 注册,public/lib/db/services.php,1035,
MDL-E0953,service,服务接口,core_grades_create_gradecategories,外部服务函数由 services.php 注册,public/lib/db/services.php,1071,
MDL-E0954,service,服务接口,core_grades_get_enrolled_users_for_selector,外部服务函数由 services.php 注册,public/lib/db/services.php,1077,
MDL-E0955,service,服务接口,core_grading_get_definitions,外部服务函数由 services.php 注册,public/lib/db/services.php,1119,
MDL-E0956,service,服务接口,core_grading_get_gradingform_instances,外部服务函数由 services.php 注册,public/lib/db/services.php,1125,
MDL-E0957,service,服务接口,core_grading_save_definitions,外部服务函数由 services.php 注册,public/lib/db/services.php,1131,
MDL-E0958,service,服务接口,core_group_add_group_members,外部服务函数由 services.php 注册,public/lib/db/services.php,1137,
MDL-E0959,service,服务接口,core_group_assign_grouping,外部服务函数由 services.php 注册,public/lib/db/services.php,1145,
MDL-E0960,service,服务接口,core_group_create_groupings,外部服务函数由 services.php 注册,public/lib/db/services.php,1152,
MDL-E0961,service,服务接口,core_group_create_groups,外部服务函数由 services.php 注册,public/lib/db/services.php,1159,
MDL-E0962,service,服务接口,core_group_delete_group_members,外部服务函数由 services.php 注册,public/lib/db/services.php,1167,
MDL-E0963,service,服务接口,core_group_delete_groupings,外部服务函数由 services.php 注册,public/lib/db/services.php,1175,
MDL-E0964,service,服务接口,core_group_delete_groups,外部服务函数由 services.php 注册,public/lib/db/services.php,1182,
MDL-E0965,service,服务接口,core_group_get_activity_allowed_groups,外部服务函数由 services.php 注册,public/lib/db/services.php,1190,
MDL-E0966,service,服务接口,core_group_get_activity_groupmode,外部服务函数由 services.php 注册,public/lib/db/services.php,1198,
MDL-E0967,service,服务接口,core_group_get_course_groupings,外部服务函数由 services.php 注册,public/lib/db/services.php,1206,
MDL-E0968,service,服务接口,core_group_get_course_groups,外部服务函数由 services.php 注册,public/lib/db/services.php,1214,
MDL-E0969,service,服务接口,core_group_get_course_user_groups,外部服务函数由 services.php 注册,public/lib/db/services.php,1224,
MDL-E0970,service,服务接口,core_group_get_group_members,外部服务函数由 services.php 注册,public/lib/db/services.php,1233,
MDL-E0971,service,服务接口,core_group_get_groupings,外部服务函数由 services.php 注册,public/lib/db/services.php,1241,
MDL-E0972,service,服务接口,core_group_get_groups,外部服务函数由 services.php 注册,public/lib/db/services.php,1248,
